date,location,category,channel,product_name,quantity,unit_price,revenue
2024-09-23,Denver,Apparel,Online,Leather Belt,20,43.49,869.8
2024-09-07,Houston,Sports & Outdoors,Online,Yoga Mat,19,85.76,1629.44
2026-03-29,San Francisco,Apparel,In-Store,Denim Jeans,12,22.48,269.76
2024-04-13,Miami,Home & Garden,In-Store,Area Rug,11,39.55,435.05
2025-01-03,Miami,Books,In-Store,Sci-Fi Novel,18,30.98,557.64
2024-03-22,Phoenix,Sports & Outdoors,Marketplace,Camping Tent,18,81.11,1459.98
2025-11-20,Austin,Sports & Outdoors,Online,Sleeping Bag,9,22.84,205.56
2026-06-08,San Francisco,Toys,Marketplace,Puzzle 500pc,14,89.13,1247.82
2024-10-06,Phoenix,Apparel,Online,Baseball Cap,10,42.79,427.9
2024-10-01,Atlanta,Grocery,Online,Green Tea,14,15.9,222.6
2026-08-08,Los Angeles,Home & Garden,Online,Wall Clock,3,116.19,348.57
2024-12-24,Atlanta,Toys,Online,Play Kitchen,4,19.71,78.84
2024-07-05,Atlanta,Electronics,In-Store,Wireless Mouse,13,330.24,4293.12
2024-09-03,New York,Books,In-Store,Sci-Fi Novel,10,24.71,247.1
2024-05-21,Boston,Books,Wholesale,Sci-Fi Novel,16,26.0,416.0
2025-04-24,Seattle,Grocery,Online,Dark Chocolate,7,5.6,39.2
2025-06-26,Austin,Grocery,In-Store,Organic Coffee,20,10.12,202.4
2026-06-21,Seattle,Electronics,Online,Laptop Stand,14,210.6,2948.4
2025-03-12,Austin,Books,Wholesale,Travel Guide,5,33.49,167.45
2026-03-15,Austin,Home & Garden,Online,Wall Clock,6,104.16,624.96
2026-08-08,Houston,Apparel,In-Store,Yoga Pants,9,87.08,783.72
2024-04-11,Miami,Beauty,In-Store,Sunscreen SPF50,6,29.29,175.74
2024-08-06,Boston,Books,Online,Mystery Novel,1,39.32,39.32
2026-08-17,Chicago,Beauty,Online,Face Mask,16,22.67,362.72
2024-12-28,Austin,Sports & Outdoors,Wholesale,Hiking Backpack,3,67.53,202.59
2024-03-26,Chicago,Sports & Outdoors,Wholesale,Resistance Bands,6,197.79,1186.74
2026-04-16,Miami,Grocery,Online,Green Tea,2,15.87,31.74
2025-04-17,Seattle,Books,Online,Graphic Novel,20,27.38,547.6
2026-05-01,Houston,Electronics,In-Store,Mechanical Keyboard,7,16.66,116.62
2025-04-26,Miami,Books,Wholesale,Cookbook,14,13.51,189.14
2025-07-14,Atlanta,Beauty,Online,Perfume,11,11.76,129.36
2025-04-09,Austin,Beauty,In-Store,Moisturizer,6,48.28,289.68
2025-09-20,Miami,Home & Garden,In-Store,Cutting Board,16,28.11,449.76
2025-03-27,Phoenix,Books,Wholesale,Poetry Collection,2,29.11,58.22
2024-06-13,Los Angeles,Books,Online,Sci-Fi Novel,5,22.56,112.8
2026-07-04,Chicago,Grocery,Online,Pasta,16,14.2,227.2
2024-08-24,Miami,Toys,Wholesale,Stuffed Bear,19,35.92,682.48
2026-07-01,Chicago,Beauty,In-Store,Nail Polish,16,51.03,816.48
2026-05-01,Seattle,Apparel,Online,Rain Jacket,20,17.2,344.0
2025-11-24,Denver,Beauty,Marketplace,Sunscreen SPF50,11,49.02,539.22
2024-03-15,Phoenix,Toys,Online,Toy Drone,15,20.76,311.4
2025-12-01,San Francisco,Grocery,Online,Honey,7,21.47,150.29
2025-04-06,Austin,Grocery,In-Store,Trail Mix,19,24.18,459.42
2024-09-15,Denver,Toys,Wholesale,Toy Drone,9,13.91,125.19
2026-01-18,Boston,Beauty,Online,Face Mask,3,10.88,32.64
2025-11-15,New York,Beauty,In-Store,Perfume,12,57.64,691.68
2024-04-14,New York,Electronics,In-Store,Laptop Stand,5,108.13,540.65
2025-01-21,Atlanta,Beauty,In-Store,Shampoo,13,43.17,561.21
2025-02-01,Boston,Toys,In-Store,Puzzle 500pc,3,79.24,237.72
2026-09-07,Seattle,Home & Garden,Online,LED Desk Lamp,15,135.64,2034.6
2025-02-07,San Francisco,Toys,In-Store,Art Set,3,8.35,25.05
2026-07-13,Austin,Sports & Outdoors,Online,Soccer Ball,1,67.39,67.39
2024-06-18,Chicago,Books,Online,Sci-Fi Novel,16,12.41,198.56
2025-07-24,Boston,Apparel,Online,Graphic Hoodie,15,64.05,960.75
2026-07-24,Austin,Books,Online,History Book,18,12.71,228.78
2024-07-15,Boston,Apparel,Online,Running Shoes,2,14.97,29.94
2024-02-13,Atlanta,Beauty,In-Store,Lip Balm,11,58.0,638.0
2025-08-13,Atlanta,Sports & Outdoors,Online,Resistance Bands,10,147.08,1470.8
2025-12-15,Seattle,Electronics,In-Store,Mechanical Keyboard,3,129.47,388.41
2024-10-10,Denver,Home & Garden,Marketplace,Storage Bin,13,51.86,674.18
2025-05-11,Atlanta,Electronics,In-Store,4K Monitor,2,231.07,462.14
2025-06-29,Seattle,Grocery,In-Store,Sparkling Water,12,8.63,103.56
2024-11-20,Denver,Apparel,Online,Denim Jeans,15,45.85,687.75
2025-11-09,Denver,Beauty,Online,Lip Balm,17,23.26,395.42
2024-03-02,San Francisco,Beauty,Online,Hair Dryer,15,25.49,382.35
2025-03-17,New York,Books,Wholesale,Self-Help Guide,14,37.36,523.04
2025-08-02,Chicago,Books,In-Store,Children's Picture Book,1,10.44,10.44
2026-08-25,Los Angeles,Books,Online,Graphic Novel,20,10.67,213.4
2024-07-07,Atlanta,Beauty,Online,Facial Cleanser,19,17.76,337.44
2026-02-14,Atlanta,Toys,In-Store,Building Blocks,12,22.82,273.84
2026-05-30,Seattle,Home & Garden,Online,Storage Bin,2,27.92,55.84
2025-06-02,Boston,Books,Online,Poetry Collection,10,32.95,329.5
2025-07-03,San Francisco,Apparel,Online,Yoga Pants,3,82.3,246.9
2025-02-12,San Francisco,Beauty,Marketplace,Shampoo,14,11.54,161.56
2026-02-18,Boston,Home & Garden,Marketplace,Wall Clock,7,75.37,527.59
2025-11-05,Chicago,Beauty,Wholesale,Moisturizer,1,38.18,38.18
2025-09-19,Houston,Home & Garden,Online,Throw Pillow,17,168.06,2857.02
2024-11-10,Los Angeles,Sports & Outdoors,In-Store,Sleeping Bag,16,130.38,2086.08
2026-08-10,San Francisco,Sports & Outdoors,Wholesale,Soccer Ball,14,20.49,286.86
2024-11-03,Miami,Grocery,Marketplace,Almond Butter,18,15.24,274.32
2025-09-05,Austin,Electronics,Marketplace,Portable SSD,19,74.9,1423.1
2025-09-10,Los Angeles,Books,Marketplace,History Book,9,29.98,269.82
2026-05-11,Chicago,Books,Wholesale,Travel Guide,10,35.92,359.2
2026-01-18,Austin,Books,Marketplace,Cookbook,16,23.76,380.16
2026-08-29,Los Angeles,Beauty,Wholesale,Nail Polish,3,59.31,177.93
2026-02-10,Chicago,Electronics,In-Store,Laptop Stand,11,197.5,2172.5
2024-10-21,Seattle,Home & Garden,In-Store,Area Rug,13,118.69,1542.97
2024-01-18,Chicago,Home & Garden,Online,Area Rug,4,103.26,413.04
2024-02-17,Los Angeles,Beauty,In-Store,Makeup Brush Set,9,52.71,474.39
2026-02-10,Boston,Home & Garden,Marketplace,Patio Chair,15,106.21,1593.15
2025-05-27,Atlanta,Toys,Wholesale,Play Kitchen,6,80.27,481.62
2024-08-04,Boston,Apparel,Online,Wool Sweater,9,70.2,631.8
2025-04-28,Boston,Books,Online,Cookbook,5,24.38,121.9
2026-07-12,Chicago,Books,Marketplace,Children's Picture Book,8,37.03,296.24
2024-02-15,Seattle,Electronics,Online,Wireless Earbuds,4,253.23,1012.92
2025-01-21,Phoenix,Toys,In-Store,Stuffed Bear,4,17.06,68.24
2026-08-17,Los Angeles,Home & Garden,Online,Patio Chair,16,30.12,481.92
2026-01-31,Miami,Electronics,Marketplace,Wireless Mouse,9,96.81,871.29
2025-09-04,Boston,Books,Online,Self-Help Guide,5,30.43,152.15
2026-02-09,Seattle,Sports & Outdoors,In-Store,Water Bottle,16,64.89,1038.24
2025-10-06,New York,Sports & Outdoors,In-Store,Resistance Bands,9,152.01,1368.09
2024-09-05,Boston,Toys,Online,Puzzle 500pc,17,31.86,541.62
2025-05-15,Atlanta,Toys,In-Store,Building Blocks,17,18.0,306.0
2026-06-14,Denver,Apparel,Online,Leather Belt,8,12.93,103.44
2026-02-06,Boston,Apparel,Online,Yoga Pants,10,28.08,280.8
2026-06-10,San Francisco,Beauty,Online,Face Mask,2,4.77,9.54
2025-01-02,Phoenix,Books,In-Store,Biography,16,32.2,515.2
2024-02-25,Atlanta,Sports & Outdoors,In-Store,Camping Tent,4,70.46,281.84
2026-07-18,Houston,Sports & Outdoors,Marketplace,Camping Tent,14,170.2,2382.8
2025-07-06,New York,Electronics,In-Store,Portable SSD,16,274.91,4398.56
2024-02-21,Los Angeles,Books,Marketplace,Poetry Collection,3,23.07,69.21
2026-04-17,Denver,Beauty,Online,Sunscreen SPF50,7,25.34,177.38
2026-08-02,Phoenix,Apparel,In-Store,Wool Sweater,1,54.89,54.89
2026-04-12,Houston,Grocery,Marketplace,Olive Oil,11,8.79,96.69
2024-07-29,Seattle,Apparel,Wholesale,Denim Jeans,18,87.98,1583.64
2024-09-01,Boston,Books,Online,Graphic Novel,1,20.38,20.38
2026-03-11,Miami,Sports & Outdoors,Online,Camping Tent,8,117.02,936.16
2025-03-25,Atlanta,Toys,Online,Play Kitchen,10,71.87,718.7
2024-05-17,Los Angeles,Apparel,Wholesale,Leather Belt,1,37.79,37.79
2024-11-29,Chicago,Electronics,Online,Wireless Mouse,1,145.95,145.95
2026-04-26,Chicago,Toys,In-Store,Stuffed Bear,20,47.85,957.0
2025-09-10,Atlanta,Apparel,Online,Yoga Pants,1,28.05,28.05
2025-10-22,San Francisco,Books,Wholesale,Graphic Novel,15,37.53,562.95
2026-03-11,Atlanta,Electronics,Wholesale,4K Monitor,8,283.15,2265.2
2024-05-18,Denver,Toys,Online,Action Figure,4,18.96,75.84
2024-12-28,Houston,Electronics,Wholesale,USB-C Charger,4,291.8,1167.2
2026-05-02,San Francisco,Home & Garden,Online,Patio Chair,3,85.51,256.53
2026-06-09,New York,Sports & Outdoors,Wholesale,Water Bottle,18,174.28,3137.04
2024-07-09,Los Angeles,Apparel,Marketplace,Running Shoes,12,83.78,1005.36
2024-11-18,San Francisco,Home & Garden,Online,Throw Pillow,17,34.08,579.36
2025-07-28,Seattle,Beauty,Online,Shampoo,16,13.35,213.6
2025-07-16,San Francisco,Home & Garden,Marketplace,Cutting Board,16,13.02,208.32
2024-11-07,Denver,Grocery,Online,Organic Coffee,11,15.1,166.1
2025-10-16,Denver,Grocery,In-Store,Organic Coffee,16,11.26,180.16
2025-02-24,Boston,Apparel,Online,Running Shoes,20,58.01,1160.2
2025-06-01,Los Angeles,Sports & Outdoors,In-Store,Yoga Mat,19,165.69,3148.11
2024-08-14,Atlanta,Toys,Online,Action Figure,9,80.03,720.27
2025-03-24,Chicago,Sports & Outdoors,Marketplace,Water Bottle,11,153.25,1685.75
2026-03-04,New York,Books,Online,Self-Help Guide,5,18.18,90.9
2026-05-29,Chicago,Toys,Online,Puzzle 500pc,10,6.65,66.5
2026-06-03,Boston,Apparel,Marketplace,Baseball Cap,4,55.62,222.48
2026-03-15,Seattle,Grocery,Online,Green Tea,14,24.04,336.56
2025-05-10,Chicago,Beauty,In-Store,Moisturizer,14,11.32,158.48
2026-01-12,Atlanta,Grocery,Wholesale,Almond Butter,20,18.69,373.8
2026-03-04,Denver,Electronics,In-Store,Smart Watch,12,142.27,1707.24
2025-04-20,San Francisco,Sports & Outdoors,In-Store,Dumbbell Set,19,141.24,2683.56
2025-06-01,San Francisco,Sports & Outdoors,Online,Sleeping Bag,3,127.61,382.83
2024-09-24,Denver,Beauty,Online,Nail Polish,20,36.75,735.0
2024-03-07,Phoenix,Apparel,Wholesale,Wool Sweater,7,92.59,648.13
2025-09-19,Seattle,Home & Garden,Online,Wall Clock,15,134.43,2016.45
2025-09-20,Seattle,Home & Garden,In-Store,LED Desk Lamp,12,119.81,1437.72
2026-06-06,Boston,Apparel,Wholesale,Graphic Hoodie,3,34.24,102.72
2024-10-12,Phoenix,Apparel,In-Store,Ankle Socks,17,44.56,757.52
2025-06-21,Seattle,Apparel,In-Store,Running Shoes,15,37.9,568.5
2025-05-29,Atlanta,Home & Garden,Online,LED Desk Lamp,8,87.91,703.28
2024-01-09,Boston,Sports & Outdoors,Marketplace,Water Bottle,3,206.89,620.67
2025-06-26,Houston,Beauty,In-Store,Sunscreen SPF50,1,23.28,23.28
2024-01-05,Austin,Sports & Outdoors,In-Store,Resistance Bands,13,86.01,1118.13
2025-12-16,Austin,Grocery,Online,Sparkling Water,16,20.0,320.0
2024-04-20,Miami,Books,In-Store,History Book,3,13.27,39.81
2025-11-21,Houston,Sports & Outdoors,Online,Yoga Mat,12,204.72,2456.64
2025-11-17,Seattle,Grocery,Wholesale,Trail Mix,17,9.9,168.3
2026-06-15,San Francisco,Books,Online,Children's Picture Book,7,18.1,126.7
2025-08-23,Denver,Books,Online,Poetry Collection,5,15.72,78.6
2024-10-24,Boston,Sports & Outdoors,Marketplace,Soccer Ball,1,50.55,50.55
2025-01-24,Houston,Apparel,Online,Leather Belt,19,31.94,606.86
2025-05-29,Los Angeles,Home & Garden,Marketplace,Patio Chair,19,29.8,566.2
2024-12-03,Atlanta,Sports & Outdoors,Marketplace,Yoga Mat,15,208.88,3133.2
2024-11-23,Miami,Grocery,Marketplace,Olive Oil,20,12.07,241.4
2025-05-04,Austin,Home & Garden,In-Store,LED Desk Lamp,1,31.85,31.85
2026-01-01,Houston,Toys,Online,Play Kitchen,2,6.06,12.12
2025-10-21,New York,Electronics,In-Store,Bluetooth Speaker,12,16.68,200.16
2025-05-18,Chicago,Grocery,Online,Trail Mix,17,14.67,249.39
2026-07-06,Houston,Toys,Online,Stuffed Bear,16,47.81,764.96
2025-07-24,Miami,Books,Wholesale,Mystery Novel,12,39.25,471.0
2026-05-12,Phoenix,Toys,Wholesale,Card Game,18,55.71,1002.78
2024-05-30,Miami,Books,In-Store,Cookbook,9,17.99,161.91
2025-03-21,Seattle,Toys,In-Store,Play Kitchen,10,41.62,416.2
2025-11-01,Denver,Beauty,Marketplace,Facial Cleanser,13,7.26,94.38
2024-08-15,Phoenix,Grocery,Wholesale,Granola Bars,20,15.08,301.6
2024-11-04,Boston,Beauty,Marketplace,Nail Polish,12,38.24,458.88
2024-12-29,Boston,Sports & Outdoors,In-Store,Sleeping Bag,19,16.51,313.69
2026-07-28,Austin,Grocery,In-Store,Almond Butter,6,9.68,58.08
2025-06-04,Chicago,Electronics,Marketplace,Wireless Mouse,17,235.8,4008.6
2026-04-22,Atlanta,Electronics,In-Store,USB-C Charger,2,215.93,431.86
2026-05-28,Miami,Apparel,Marketplace,Ankle Socks,5,89.18,445.9
2025-12-23,Los Angeles,Books,Online,Sci-Fi Novel,2,33.66,67.32
2026-09-07,Chicago,Books,In-Store,Sci-Fi Novel,9,39.56,356.04
2024-04-24,Phoenix,Apparel,In-Store,Denim Jeans,19,56.66,1076.54
2025-12-31,Austin,Books,Marketplace,Mystery Novel,1,24.2,24.2
2025-03-11,Seattle,Books,Marketplace,Poetry Collection,4,31.78,127.12
2024-07-17,Los Angeles,Grocery,In-Store,Green Tea,20,23.04,460.8
2025-08-25,Austin,Apparel,Online,Running Shoes,1,28.66,28.66
2026-05-10,Boston,Grocery,Marketplace,Sparkling Water,5,11.84,59.2
2025-02-26,Miami,Grocery,Online,Granola Bars,20,16.32,326.4
2025-02-27,San Francisco,Grocery,Online,Trail Mix,2,15.11,30.22
2024-07-04,San Francisco,Home & Garden,In-Store,LED Desk Lamp,11,89.72,986.92
2024-06-03,Boston,Home & Garden,Online,Wall Clock,1,98.09,98.09
2026-05-18,Miami,Electronics,Online,USB-C Charger,16,156.93,2510.88
2025-04-13,Chicago,Beauty,In-Store,Makeup Brush Set,13,16.44,213.72
2025-11-17,Miami,Grocery,In-Store,Honey,14,8.32,116.48
2025-01-18,Atlanta,Books,In-Store,Mystery Novel,8,37.72,301.76
2024-10-21,Atlanta,Toys,Online,Art Set,11,25.11,276.21
2024-10-20,Chicago,Electronics,Online,Portable SSD,11,130.61,1436.71
2024-08-13,Chicago,Grocery,Online,Granola Bars,4,18.33,73.32
2025-04-27,Miami,Books,Online,Sci-Fi Novel,2,7.26,14.52
2024-06-17,Miami,Electronics,Online,USB-C Charger,11,193.57,2129.27
2024-01-14,Miami,Toys,Wholesale,Action Figure,3,81.31,243.93
2026-06-29,Seattle,Apparel,Online,Running Shoes,11,63.55,699.05
2026-02-04,New York,Books,Marketplace,Graphic Novel,12,10.02,120.24
2024-09-14,Miami,Books,Online,Biography,8,35.09,280.72
2026-05-29,Seattle,Grocery,Wholesale,Sparkling Water,6,19.66,117.96
2026-07-17,Boston,Home & Garden,Online,Wall Clock,9,103.88,934.92
2025-10-21,New York,Apparel,In-Store,Wool Sweater,6,51.7,310.2
2026-04-17,Los Angeles,Apparel,In-Store,Graphic Hoodie,18,39.02,702.36
2024-03-05,Denver,Home & Garden,Marketplace,Candle Set,11,91.78,1009.58
2025-01-10,Los Angeles,Sports & Outdoors,In-Store,Bike Helmet,15,60.75,911.25
2024-01-13,Los Angeles,Apparel,In-Store,Baseball Cap,5,40.8,204.0
2025-02-28,Seattle,Apparel,Online,Leather Belt,5,68.76,343.8
2025-02-13,Chicago,Grocery,Online,Honey,20,11.1,222.0
2024-07-06,Phoenix,Grocery,Online,Granola Bars,4,19.09,76.36
2024-02-16,Phoenix,Electronics,Online,USB-C Charger,17,284.05,4828.85
2024-09-16,Phoenix,Home & Garden,In-Store,Candle Set,18,89.72,1614.96
2025-05-20,Chicago,Beauty,Online,Makeup Brush Set,9,49.33,443.97
2024-07-13,San Francisco,Sports & Outdoors,Online,Hiking Backpack,2,125.53,251.06
2024-08-06,New York,Electronics,Wholesale,Bluetooth Speaker,18,76.96,1385.28
2024-02-29,Seattle,Electronics,Online,Smart Watch,2,123.27,246.54
2024-11-01,Houston,Home & Garden,Wholesale,Wall Clock,1,74.18,74.18
2025-03-02,Los Angeles,Toys,Online,Art Set,15,11.26,168.9
2025-10-21,Los Angeles,Apparel,Online,Leather Belt,6,55.46,332.76
2025-06-26,Austin,Books,Wholesale,Sci-Fi Novel,20,33.14,662.8
2024-03-29,Boston,Books,Online,History Book,19,13.52,256.88
2026-07-21,Chicago,Home & Garden,In-Store,Area Rug,18,20.35,366.3
2025-11-27,New York,Home & Garden,In-Store,Candle Set,20,137.79,2755.8
2024-02-21,Denver,Beauty,Online,Moisturizer,13,29.97,389.61
2025-11-23,Miami,Sports & Outdoors,In-Store,Water Bottle,18,57.84,1041.12
2025-10-23,San Francisco,Home & Garden,Online,Cutting Board,7,110.14,770.98
2024-06-12,Los Angeles,Books,Wholesale,Mystery Novel,3,22.13,66.39
2026-07-07,Austin,Home & Garden,Wholesale,Cutting Board,3,155.35,466.05
2024-09-13,Denver,Beauty,In-Store,Hair Dryer,3,12.58,37.74
2026-05-28,Phoenix,Sports & Outdoors,Online,Bike Helmet,5,91.57,457.85
2026-07-02,San Francisco,Sports & Outdoors,Online,Soccer Ball,10,92.44,924.4
2024-11-20,Houston,Toys,Wholesale,Action Figure,14,61.25,857.5
2025-01-07,Boston,Toys,Online,Remote Control Car,12,30.56,366.72
2026-01-20,Miami,Books,Online,Poetry Collection,16,36.91,590.56
2026-05-01,Denver,Grocery,Online,Green Tea,2,18.67,37.34
2026-03-04,Houston,Sports & Outdoors,In-Store,Water Bottle,10,207.23,2072.3
2026-05-09,Denver,Electronics,Marketplace,4K Monitor,16,217.01,3472.16
2025-11-28,Los Angeles,Home & Garden,In-Store,Garden Hose,20,111.43,2228.6
2025-03-16,Austin,Toys,Online,Stuffed Bear,17,64.32,1093.44
2025-12-03,New York,Beauty,Wholesale,Shampoo,11,46.82,515.02
2025-02-02,Miami,Books,Wholesale,Self-Help Guide,19,37.98,721.62
2025-07-03,New York,Toys,In-Store,Board Game,8,80.91,647.28
2025-09-17,Miami,Sports & Outdoors,Wholesale,Dumbbell Set,13,15.8,205.4
2026-05-16,San Francisco,Home & Garden,Online,Patio Chair,18,39.24,706.32
2024-09-05,Phoenix,Grocery,In-Store,Dark Chocolate,2,18.86,37.72
2025-01-08,Houston,Books,In-Store,Graphic Novel,17,29.8,506.6
2026-08-26,Atlanta,Electronics,Online,4K Monitor,8,302.95,2423.6
2024-05-21,Houston,Sports & Outdoors,Online,Bike Helmet,20,41.98,839.6
2026-04-06,Los Angeles,Sports & Outdoors,Wholesale,Fishing Rod,4,77.74,310.96
2025-10-26,Phoenix,Apparel,In-Store,Baseball Cap,13,84.83,1102.79
2025-10-11,Phoenix,Apparel,In-Store,Running Shoes,16,45.13,722.08
2024-06-06,New York,Grocery,Marketplace,Olive Oil,15,10.45,156.75
2026-08-26,New York,Toys,In-Store,Toy Drone,4,55.63,222.52
2024-10-13,Atlanta,Beauty,Online,Makeup Brush Set,13,10.74,139.62
2025-04-25,Miami,Sports & Outdoors,In-Store,Bike Helmet,17,31.82,540.94
2025-10-12,Houston,Books,Online,Graphic Novel,13,14.17,184.21
2026-06-12,Austin,Home & Garden,Wholesale,Patio Chair,15,40.29,604.35
2025-01-30,Phoenix,Grocery,Online,Olive Oil,17,19.57,332.69
2026-01-30,Chicago,Books,Wholesale,Biography,18,23.16,416.88
2025-02-26,Atlanta,Apparel,Marketplace,Leather Belt,2,32.63,65.26
2024-04-07,Los Angeles,Sports & Outdoors,Marketplace,Dumbbell Set,15,144.83,2172.45
2024-08-15,Chicago,Apparel,Online,Graphic Hoodie,6,23.4,140.4
2025-06-22,Chicago,Grocery,Online,Organic Coffee,14,20.63,288.82
2025-05-13,Chicago,Beauty,Online,Moisturizer,17,6.06,103.02
2024-12-01,Phoenix,Toys,In-Store,Toy Drone,20,20.56,411.2
2026-05-01,Austin,Electronics,Online,Smartphone Case,2,104.93,209.86
2025-03-23,Chicago,Electronics,In-Store,Smart Watch,7,308.59,2160.13
2024-08-29,Houston,Apparel,Online,Ankle Socks,11,12.53,137.83
2026-08-02,Seattle,Sports & Outdoors,Marketplace,Fishing Rod,13,86.3,1121.9
2026-02-05,New York,Beauty,In-Store,Lip Balm,17,59.34,1008.78
2024-10-05,Los Angeles,Electronics,In-Store,4K Monitor,15,106.54,1598.1
2025-06-24,New York,Grocery,In-Store,Olive Oil,10,3.42,34.2
2024-04-22,Los Angeles,Grocery,Online,Sparkling Water,1,10.97,10.97
2025-01-14,Austin,Electronics,Marketplace,Portable SSD,7,284.36,1990.52
2025-09-23,Boston,Electronics,In-Store,4K Monitor,3,270.53,811.59
2024-08-08,Chicago,Beauty,Marketplace,Face Mask,9,41.81,376.29
2025-07-21,Chicago,Grocery,Online,Pasta,12,24.35,292.2
2025-09-04,Boston,Beauty,In-Store,Nail Polish,10,5.29,52.9
2024-04-20,Atlanta,Toys,Online,Remote Control Car,20,49.44,988.8
2025-06-21,Los Angeles,Toys,Wholesale,Remote Control Car,10,75.36,753.6
2024-08-31,Miami,Home & Garden,In-Store,Storage Bin,17,119.89,2038.13
2025-01-28,Boston,Apparel,In-Store,Graphic Hoodie,9,19.54,175.86
2025-09-04,Houston,Electronics,Online,Bluetooth Speaker,16,267.99,4287.84
2024-06-10,Boston,Toys,Marketplace,Remote Control Car,9,46.74,420.66
2025-10-06,Seattle,Beauty,Online,Face Mask,12,21.25,255.0
2026-05-16,Atlanta,Sports & Outdoors,Online,Yoga Mat,11,210.35,2313.85
2025-12-19,Phoenix,Electronics,Marketplace,4K Monitor,7,251.1,1757.7
2024-03-05,San Francisco,Beauty,Marketplace,Makeup Brush Set,16,48.27,772.32
2026-03-23,Denver,Home & Garden,Online,Storage Bin,7,103.21,722.47
2026-02-08,Houston,Apparel,In-Store,Wool Sweater,5,8.53,42.65
2026-02-08,Austin,Sports & Outdoors,Wholesale,Sleeping Bag,2,86.43,172.86
2026-07-14,Seattle,Electronics,In-Store,Smart Watch,19,327.19,6216.61
2026-04-19,Houston,Apparel,In-Store,Running Shoes,11,23.95,263.45
2025-06-15,Houston,Grocery,In-Store,Olive Oil,16,13.16,210.56
2024-01-10,Phoenix,Grocery,Online,Honey,10,14.31,143.1
2025-11-23,Phoenix,Home & Garden,Online,Garden Hose,20,10.9,218.0
2024-07-07,Houston,Toys,Online,Building Blocks,19,9.1,172.9
2024-03-29,Atlanta,Apparel,Online,Graphic Hoodie,2,45.57,91.14
2026-02-07,Boston,Apparel,Online,Ankle Socks,11,40.89,449.79
2025-11-09,Atlanta,Toys,In-Store,Toy Drone,17,50.29,854.93
2024-06-17,San Francisco,Sports & Outdoors,Online,Camping Tent,20,24.68,493.6
2026-05-29,Atlanta,Electronics,Online,Portable SSD,16,66.62,1065.92
2025-02-25,Atlanta,Beauty,In-Store,Nail Polish,2,14.62,29.24
2025-04-18,New York,Sports & Outdoors,Marketplace,Bike Helmet,2,203.82,407.64
2026-05-04,Los Angeles,Apparel,Online,Yoga Pants,14,90.78,1270.92
2026-07-26,Chicago,Electronics,Online,USB-C Charger,13,197.64,2569.32
2026-08-26,Seattle,Toys,Online,Building Blocks,18,71.84,1293.12
2025-08-18,Miami,Home & Garden,In-Store,Area Rug,2,100.23,200.46
2025-07-11,Boston,Grocery,In-Store,Granola Bars,17,20.38,346.46
2025-08-31,Boston,Toys,In-Store,Building Blocks,15,87.85,1317.75
2024-12-27,Phoenix,Toys,Online,Board Game,19,80.22,1524.18
2025-12-13,Austin,Home & Garden,Marketplace,Cutting Board,17,85.9,1460.3
2026-03-19,Denver,Toys,In-Store,Stuffed Bear,17,55.05,935.85
2026-06-22,New York,Toys,Online,Building Blocks,18,67.61,1216.98
2026-08-13,Phoenix,Home & Garden,Marketplace,Storage Bin,2,101.94,203.88
2024-04-28,Austin,Toys,In-Store,Action Figure,2,83.57,167.14
